英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
"Huawei Investment & Holding Co., Ltd.",华为投资控股有限公司,2021/6/3,2,0,,内地企业,CMIC
"Huawei technologies Co., Ltd.",华为技术有限公司,2021/6/3,.,0,,内地企业,CMIC
,普瑞荣资本有限公司,2021/6/3,.,.,,港企,CMIC
,荣誉资本有限公司,2021/6/3,.,.,,港企,CMIC
Panda Electronics Group,熊猫电子集团有限公司,2021/6/3,1,1,600775,内地企业,CMIC
"CloudWalk Technology Co., Ltd (CloudWalk)",云从科技集团股份有限公司,2021/12/16,1,2,688327,内地企业,CMIC
"Dawning Information Industry Co., Ltd (Sugon)",曙光信息产业股份有限公司,2021/12/16,1,2,603019,内地企业,CMIC
"Leon Technology Co.,Ltd",立昂技术股份有限公司,2021/12/16,2,2,300603,内地企业,CMIC
,东方网力科技股份有限公司,2021/12/16,2,2,300367,内地企业,CMIC
"Sdic Intelligence Xiamen Information Co.,Ltd.",国投智能（厦门）信息股份有限公司,2021/12/16,1,2,300188,内地企业,CMIC
"Beijing Megvii Technology Co., Ltd. (Megvii)",北京旷视科技有限公司,2021/12/16,2,0,,内地企业,CMIC
"Shenzhen DJI Innovation Technology Co., Ltd. (Dll)",深圳市大疆创新科技有限公司,2021/12/16,2,0,,内地企业,CMIC
YITU Technology,上海依图网络科技有限公司,2021/12/16,2,0,,内地企业,CMIC
ZHONGGUO CHANGCHENG GONGYE ZONGGONGSI,中国长城工业总公司,2008/6/19,2,.,,内地企业,SDN
"DEHONG THAILONG HOTEL CO., LTD.",德宏沈鸭子酒店有限公司,2008/11/13,0,.,,内地企业,SDN
HONG PANG GEMS & JEWELLERY (HK) CO. LIMITED,,2008/11/13,.,.,,港企,SDN
POLYTON (ASIA) LIMITED,,2011/12/29;'2019/12/11,.,.,,港企,SDN
IDEAL SUCCESS INVESTMENTS LIMITED,,2012/11/8,.,.,,港企,SDN
STARRY SHINE INTERNATIONAL LIMITED,,2012/11/8,.,.,,港企,SDN
TOP GLACIER COMPANY LIMITED,,2012/11/8,.,.,,港企,SDN
TOP PRESTIGE TRADING LIMITED,,2012/11/8,.,.,,港企,SDN
DALIAN ZHENGHUA MAOYI YOUXIAN GONGSI,大连正华商贸有限公司,2014/4/29,0,0,,内地企业,SDN
"DALIAN ZHONGCHUANG CHAR-WHITE CO., LTD.",大连中创炭素有限公司,2014/4/29,0,0,,内地企业,SDN
"KARAT INDUSTRY CO., LTD.",,2014/4/29,.,.,,港企,SDN
MTTO INDUSTRY AND TRADE LIMITED,,2014/4/29,.,.,,港企,SDN
"SINOTECH INDUSTRY CO., LTD.",上海思诺特工业技术有限公司,2014/4/29,0,0,,内地企业,SDN
SUCCESS MOVE LTD.,,2014/4/29,.,.,,港企,SDN
TEREAL INDUSTRY AND TRADE LIMITED,天津百得锐国际货运代理有限公司,2014/4/29,.,.,,内地企业,SDN
"BOYLE CHEMICAL CO., LTD. ",上海波以尔化工有限公司,2014/5/7,0,0,,内地企业,SDN
CEC LIMITED,中国电子信息产业集团有限公司,2014/7/29,2,0,,内地企业,SDN
"T-RUBBER CO., LTD",三橡股份有限公司,2016/7/21,2,0,,内地企业,SDN
GUANGZHOU SYRISS LOGISTICS & SERVICES,广州市赛黎司国际货运代理有限公司,2016/12/23,0,0,,内地企业,SDN
COSAILING BUSINESS TRADING COMPANY LIMITED,青岛航帆贸易有限公司,2017/2/3,0,0,,内地企业,SDN
NINGBO NEW CENTURY IMPORT AND EXPORT COMPANY,宁波新世纪进出口有限公司,2017/2/3,1,0,,内地企业,SDN
SHANGHAI GANG QUAN TRADE CO.,上海港泉商贸有限公司,2017/5/17,0,0,,内地企业,SDN
SHANGHAI NORTH BEGINS INTERNATIONAL ,上海丙至国际贸易有限公司,2017/5/17,0,0,,内地企业,SDN
SHANGHAI NORTH TRANSWAY INTERNATIONAL TRADING CO.,上海创徽国际贸易有限公司,2017/5/17,0,0,,内地企业,SDN
"RAYTRONIC CORPORATION, LIMITED",,2017/7/18,.,.,,港企,SDN
ABASCIENCE TECH CO. LTD.,,2017/7/18,.,.,,港企,SDN
"SUNWAY TECH CO., LTD",北京旭润科技有限公司,2017/7/18;'2023/10/18,0,0,,内地企业,SDN
MINGZHENG INTERNATIONAL TRADING LIMITED,,2017/8/22,.,.,,港企,SDN
WUHAN SANJIANG IMPORT AND EXPORT CO. LTD,武汉三江进出口有限公司,2017/10/13,1,0,,内地企业,SDN
"BOCHUANG CERAMIC, INC.",上海博瓷实业有限公司,2018/1/12,0,0,,内地企业,SDN
SHANGHAI DONGFENG SHPG CO LTD,上海东丰船务有限公司,2018/2/23,0,0,,内地企业,SDN
EKT SMART TECHNOLOGY,深圳易科讯科技有限公司,2018/7/25,0,0,,内地企业,SDN
GOLDEN STAR CO,金星有限公司,2018/7/25,.,.,,内地企业,SDN
BANK OF KUNLUN CO LTD,昆仑银行股份有限公司,2018/8/15,1,1,000617,内地企业,SDN
EQUIPMENT DEVELOPMENT DEPARTMENT,装备发展部,2018/9/20,.,.,,机关,SDN
DALIAN HAIBO INTERNATIONAL FREIGHT CO. LTD.,大连海博国际货运代理有限公司,2019/3/21,0,0,,内地企业,SDN
"HENAN JIAYUAN ALUMINIUM INDUSTRY CO., LTD",河南嘉源铝业有限公司,2019/7/18,0,0,,内地企业,SDN
"SANMING SINO-EURO IMPORT AND EXPORT CO., LTD",三明中伊欧进出口有限公司,2019/7/18,0,0,,内地企业,SDN
"SUZHOU A-ONE SPECIAL ALLOY CO., LTD",苏州埃文特种合金有限公司,2019/7/18,0,0,,内地企业,SDN
"SUZHOU ZHONGSHENG MAGNETIC INDUSTRY CO., LTD.",苏州中盛磁业有限公司,2019/7/18,0,0,,内地企业,SDN
ZHUHAI ZHENRONG COMPANY LIMITED,珠海振戎有限公司,2019/7/22,1,0,,内地企业,SDN
"QINSHENG PHARMACEUTICAL TECHNOLOGY CO., LTD. ",上海勤胜医药科技有限公司,2019/8/21,0,0,,内地企业,SDN
"CHINA CONCORD PETROLEUM CO., LIMITED",,2019/9/25,.,.,,港企,SDN
"COSCO SHIPPING TANKER (DALIAN) CO., LTD. ",大连中远海运油品运输有限公司,2019/9/25,1,1,600026,内地企业,SDN
"COSCO SHIPPING TANKER (DALIAN) SEAMAN AND SHIP MANAGEMENT 
CO., LTD.",大连中远海运油运船员船舶管理有限公司,2019/9/25,1,1,600026,内地企业,SDN
KUNLUN SHIPPING COMPANY LIMITED,,2019/9/25,.,.,,港企,SDN
"GOMEI AIR SERVICES CO., LTD.",,2019/12/11,.,.,,港企,SDN
HONGYUAN MARINE CO LTD,宁波鸿源船舶管理有限公司,2020/1/10,0,0,,内地企业,SDN
"PEAKVIEW INDUSTRY CO., LIMITED ",,2020/1/23,.,.,,港企,SDN
"SHANDONG QIWANGWA PETROCHEMICAL CO., LTD. ",山东齐旺达石油化工有限公司,2020/1/23,1,0,,内地企业,SDN
TRILIANCE PETROCHEMICAL CO. LTD.,众祥石油（上海）有限公司,2020/1/23,0,0,,内地企业,SDN
AOXING SHIP MANAGEMENT SHANGHAI LTD,上海傲兴国际船舶管理有限公司,2020/1/23,1,1,601216,内地企业,SDN
"DALIAN GOLDEN SUN IMPORT AND EXPORT CO., LTD. ",大连金阳进出口有限公司,2020/1/23,0,0,,内地企业,SDN
"TIANYI INTERNATIONAL DALIAN CO., LTD. ",大连天贻国际贸易有限公司,2020/1/23,0,0,,内地企业,SDN
SHANGHAI SAINT LOGISTICS LIMITED,上海圣贤物流有限公司,2020/5/19,0,0,,内地企业,SDN
GLOBAL INDUSTRIAL AND ENGINEERING SUPPLY LTD. ,,2020/6/25,.,.,,港企,SDN
XINJIANG PUBLIC SECURITY BUREAU ,新疆公安局,2020/7/9,.,.,,机关,SDN
"SHEN YANG JING CHENG MACHINERY IMP&EXP. CO., LIMITED",,2020/7/15,.,.,,港企,SDN
SHINE DRAGON GROUP LIMITED,,2020/7/15,.,.,,港企,SDN
" ZHE JIANG JIAYI SMALL COMMODITIES TRADE COMPANY
 LIMITED",,2020/7/15,.,.,,港企,SDN
GLOBAL UNITED BIOTECHNOLOGY INC.,,2020/7/17,.,.,,港企,SDN
XINJIANG PRODUCTION AND CONSTRUCTION CORPS,新疆生产建设兵团,2020/7/31,.,.,,机关,SDN
SINO ENERGY SHIPPING HONGKONG LIMITED,,2020/9/3,.,.,,港企,SDN
ZHIHANG SHIP MANAGEMENT SHANGHAI CO LTD,上海智航船舶管理有限公司,2020/9/3,0,0,,内地企业,SDN
DELIGHT SHIPPING COMPANY LIMITED,,2020/10/19,.,.,,港企,SDN
GRACIOUS SHIPPING COMPANY LIMITED,,2020/10/19,.,.,,港企,SDN
NOBLE SHIPPING COMPANY LIMITED,,2020/10/19,.,.,,港企,SDN
"REACH HOLDING GROUP SHANGHAI CO., LTD. ",仁达投资控股集团（上海）有限公司,2020/10/19,0,0,,内地企业,SDN
"REACH SHIPPING LINES HONG KONG CO., LIMITED",,2020/10/19,.,.,,港企,SDN
SUPREME SHIPPING COMPANY LIMITED,,2020/10/19,.,.,,港企,SDN
BINRIN LIMITED,,2020/10/29,.,.,,港企,SDN
ELFO ENERGY HOLDING LIMITED,,2020/10/29,.,.,,港企,SDN
GLORY ADVANCED LIMITED,,2020/10/29,.,.,,港企,SDN
"JANE SHANG CO., LIMITED",,2020/10/29,.,.,,港企,SDN
SIBSHUR LIMITED,,2020/10/29,.,.,,港企,SDN
"NAZ TECHNOLOGY CO., LTD.",鼐实鑫电子（深圳）有限公司,2020/11/10,1,0,,内地企业,SDN
"PROMA INDUSTRY CO., LTD.",,2020/11/10,.,.,,港企,SDN
"SOLTECH INDUSTRY CO., LTD. ",,2020/11/10,.,.,,港企,SDN
CHINA NATIONAL ELECTRONIC IMPORT-EXPORT COMPANY,中国电子进出口有限公司,2020/11/30,1,0,,内地企业,SDN
WEIHAI HUIJIANG TRADE LIMITED ,威海市汇江贸易有限公司,2020/12/8,0,0,,内地企业,SDN
ALWAYS SMOOTH LTD,,2020/12/8,.,.,,港企,SDN
GOOD SIBLINGS LTD,,2020/12/8,.,.,,港企,SDN
"DONGMEI INVESTMENT GROUP CO., LIMITED",,2020/12/9,.,.,,港企,SDN
DONGHAI INTERNATIONAL SHIP MANAGEMENT LTD,,2020/12/16,.,.,,港企,SDN
PETROCHEM SOUTH EAST LTD,,2020/12/16,.,.,,港企,SDN
"KAIFENG PINGMEI NEW CARBON MATERIALS TECHNOLOGY
 CO., LTD. ",开封平煤新型炭材料科技有限公司,2021/1/5,1,1,300080,内地企业,SDN
WORLD MINING INDUSTRY COMPANY LTD,伟矿贸易（北京）有限公司,2021/1/5,1,0,,内地企业,SDN
"BLACK DROP INTL CO., LIMITED ",,2021/9/17,.,.,,港企,SDN
"CHINA 49 GROUP CO., LIMITED",,2021/9/17,.,.,,港企,SDN
DAMINEH OPTIC LIMITED,,2021/9/17,.,.,,港企,SDN
PCA XIANG GANG LIMITED,,2021/9/17,.,.,,港企,SDN
"TAIWAN BE CHARM TRADING CO., LIMITED",,2021/9/17,.,.,,港企,SDN
VICTORY SOMO GROUP HK LIMITED,,2021/9/17,.,.,,港企,SDN
YUMMY BE CHARM TRADING HK LIMITED,,2021/9/17,.,.,,港企,SDN
MOXING CARTOON,上海墨星文化传播有限公司,2021/12/10,0,0,,内地企业,SDN
NINGS CARTOON STUDIO,重庆市柠色动漫发展有限公司,2021/12/10,0,0,,内地企业,SDN
"SHANGHAI HONGMAN CARTOON AND ANIMATION 
DESIGN STUDIO",上海弘漫动漫设计工作室,2021/12/10,0,0,,内地企业,SDN
"HEBEI HUANHAO BIOTECHNOLOGY CO., LTD.",河北缤蕴进出口有限公司,2021/12/15,0,0,,内地企业,SDN
"SHANGHAI CISHUN FINE CHEMICAL CO, LTD.",上海驰构贸易有限公司,2021/12/15,0,0,,内地企业,SDN
"WUHAN YUANCHENG GONGCHUANG TECHNOLOGY CO., LTD. ",武汉远成共创科技有限公司,2021/12/15,0,0,,内地企业,SDN
CHINA HAOKUN ENERGY LIMITED,,2022/5/25,.,.,,港企,SDN
"FUJIE PETROCHEMICAL ZHOUSHAN CO., LTD. ",富杰石油化工（舟山）有限公司,2022/5/25,0,0,,内地企业,SDN
HAOKUN ENERGY GROUP COMPANY LIMITED,昊坤能源集团有限公司,2022/5/25,0,0,,内地企业,SDN
"SHANDONG SEA RIGHT PETROCHEMICAL CO., LTD. ",山东海右石化集团有限公司,2022/5/25,1,0,,内地企业,SDN
KEEN WELL INTERNATIONAL LIMITED,,2022/6/16,.,.,,港企,SDN
TEAMFORD ENTERPRISES LIMITED,,2022/6/16,.,.,,港企,SDN
LUSTRO INDUSTRY LIMITED,,2022/7/6,.,.,,港企,SDN
"OLIGEI INTERNATIONAL TRADING CO., LIMITED",,2022/7/6,.,.,,港企,SDN
FARWELL CANYON HK LIMITED,,2022/8/1,.,.,,港企,SDN
GOLDEN WARRIOR SHIPPING CO. LIMITED,,2022/8/1,.,.,,港企,SDN
PZNFR TRADING LIMITED,,2022/8/1,.,.,,港企,SDN
"SHEKUFEI INTERNATIONAL TRADING CO., LIMITED",,2022/8/1,.,.,,港企,SDN
ML HOLDING GROUP LIMITED,,2022/9/29,.,.,,港企,SDN
SIERRA VISTA TRADING LIMITED,,2022/9/29,.,.,,港企,SDN
SOPHYCHEM HK LIMITED,,2022/9/29,.,.,,港企,SDN
WS SHIPPING CO. LTD.,,2022/9/29,.,.,,港企,SDN
"ZHONGGU STORAGE AND TRANSPORTATION CO., LTD.",中谷储运（舟山）有限公司,2022/9/29,1,0,,内地企业,SDN
"EAST ASIA TRADING IMPORT AND EXPORT TRADE CO., LTD.",,2022/11/17,.,.,,港企,SDN
"BARZA STYLE & MODE CO., LIMITED",,2022/11/17,.,.,,港企,SDN
HIGHLINE LOGISTIC HK LIMITED,,2022/11/17,.,.,,港企,SDN
HONG KONG AEONIAN COMPLEX CO.,,2022/11/17,.,.,,港企,SDN
"TORGAN CO., LIMITED",,2022/11/17,.,.,,港企,SDN
"UTELIZ RESOURCES CO., LIMITED",,2022/11/17,.,.,,港企,SDN
"ZHEJIANG WONDER IMP. AND EXP. CO., LTD. ",浙江文德进出口有限公司,2022/11/17,0,0,,内地企业,SDN
DALIAN OCEAN FISHING COMPANY LIMITED,大连远洋渔业金枪鱼钓有限公司,2022/12/9,1,0,,内地企业,SDN
"FUJIAN HEYUE MARINE FISHING DEVELOPMENT CO., LTD.",福建和悦海洋渔业发展有限公司,2022/12/9,1,0,,内地企业,SDN
"FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING
 GROUP CO., LTD.",福建省平潭县远洋渔业集团有限公司,2022/12/9,1,0,,内地企业,SDN
"FUZHOU HONGLONG OCEAN FISHING CO., LTD.",福州宏龙海洋水产有限公司,2022/12/9,1,0,,内地企业,SDN
"PINGTAN GUANSHENG OCEAN FISHING CO., LTD. ",平潭冠昇海洋水产有限公司,2022/12/9,1,0,,内地企业,SDN
PRIME CHEER CORPORATION LTD.,,2022/12/9,.,.,,港企,SDN
EVERLASTING EMPIRE LIMITED,,2022/12/9,.,.,,港企,SDN
FUJIAN NANAN IMPORT AND EXPORT CORPORATION,福建省南安市进出口有限公司,2022/12/9,1,0,,内地企业,SDN
"QUANZHOU YIYANGJIN IMPORT AND EXPORT TRADE CO., LTD.",泉州易洋晋进出口贸易有限公司,2022/12/9,0,0,,内地企业,SDN
TIAN FANG HONG KONG HOLDINGS LIMITED,,2022/12/9,.,.,,港企,SDN
"YANCHENG THREE LINE ONE POINT ANIMATION CO., LTD.",盐城三线一点动漫有限公司,2022/12/9,0,0,,内地企业,SDN
"GLOBAL MARINE SHIP MANAGEMENT CO., LTD. ",,2023/3/2,.,.,,港企,SDN
SHANGHAI XUANRUN SHIPPING COMPANY LIMITED,上海轩润船务有限公司,2023/3/2,0,0,,内地企业,SDN
FORABEN TRADING LIMITED,,2023/3/9,.,.,,港企,SDN
GLOBAL VISINESS PTE. LTD.,,2023/3/9,.,.,,港企,SDN
GLOTREASURE COMPANY LIMITED,,2023/3/9,.,.,,港企,SDN
"GOLDENIX CO., LIMITED",,2023/3/9,.,.,,港企,SDN
"GUILIN ALPHA RUBBER & PLASTICS TECHNOLOGY CO., LTD",桂林阿尔法橡塑科技有限公司,2023/3/9,0,0,,内地企业,SDN
"HANGZHOU FUYANG KOTO MACHINERY CO., LTD ",杭州富阳科拓机械有限公司,2023/3/9,0,0,,内地企业,SDN
"HK SIHAI YINGTONG INDUSTRY CO., LIMITED",,2023/3/9,.,.,,港企,SDN
"HONGKONG CANWAY CO., LIMITED",,2023/3/9,.,.,,港企,SDN
HONGKONG WELL INTERNATIONAL TRADING LIMITED,,2023/3/9,.,.,,港企,SDN
"HORRYZIN INTERNATIONAL TRADE CO., LIMITED",,2023/3/9,.,.,,港企,SDN
JIN XIN NUO TRADING LIMITED,,2023/3/9,.,.,,港企,SDN
LOWELL LIMITED,,2023/3/9,.,.,,港企,SDN
MARAFI INTERNATIONAL TRADING CO.,,2023/3/9,.,.,,港企,SDN
MELIKAL FOR MEDICAL & MEDICINE TRADING CO.,,2023/3/9,.,.,,港企,SDN
"MULTI WELL TRADING CO., LIMITED",,2023/3/9,.,.,,港企,SDN
NASHVILLE HK LIMITED,,2023/3/9,.,.,,港企,SDN
"NINGBO MORE INTEREST I/E CO., LTD. ",宁波市摩利进出口有限公司,2023/3/9,0,0,,内地企业,SDN
QI GROUP LIMITED,,2023/3/9,.,.,,港企,SDN
RAVEN INTERNATIONAL TRADE LIMITED,,2023/3/9,.,.,,港企,SDN
SALITA TRADE LIMITED,,2023/3/9,.,.,,港企,SDN
"SHENZHEN CASPRO TECHNOLOGY CO., LTD",深圳市卡斯普科技有限公司,2023/3/9,0,0,,内地企业,SDN
"UNITE RESOURCES CO., LIMITED",,2023/3/9,.,.,,港企,SDN
UNIVEST LIMITED,,2023/3/9,.,.,,港企,SDN
"SUZHOU XIAOLI PHARMATECH CO., LTD",苏州小栗医药科技有限公司,2023/4/14,0,0,,内地企业,SDN
"WUHAN SHUOKANG BIOLOGICAL TECHNOLOGY CO., LTD",武汉硕康生物科技有限公司,2023/4/14,0,0,,内地企业,SDN
FADICO H.K. LIMITED,,2023/4/18,.,.,,港企,SDN
HOUSE OF ART LIMITED,,2023/4/18,.,.,,港企,SDN
ORIENTAL DYNASTY LIMITED,,2023/4/18,.,.,,港企,SDN
ARTTRONIX INTERNATIONAL HK LIMITED,,2023/4/19,.,.,,港企,SDN
JOTRIN ELECTRONICS LIMITED,,2023/4/19,.,.,,港企,SDN
"VOHOM TECHNOLOGY HK CO., LIMITED",,2023/4/19,.,.,,港企,SDN
YINKE HK ELECTRONICS COMPANY LIMITED,,2023/4/19,.,.,,港企,SDN
"SHENZHEN YASON GENERAL MACHINERY CO., LTD.
 NANCHANG BRANCH",深圳市亚新通用机械有限公司南昌分公司,2023/5/30,1,0,,内地企业,SDN
"YANTAI MEI XUN TRADE CO., LTD.",烟台美讯商贸有限公司,2023/5/30,0,0,,内地企业,SDN
"YANTAI YIXUN INTERNATIONAL TRADE CO., LTD. ",烟台易迅国际贸易有限公司,2023/5/30,0,0,,内地企业,SDN
"YASON ELECTRONICS TECHNOLOGY CO., LIMITED",,2023/5/30,.,.,,港企,SDN
"YASON GENERAL MACHINERY CO., LTD. ",深圳市亚新通用机械有限公司,2023/5/30,2,0,,内地企业,SDN
"YOULI TECHNOLOGY DEVELOPMENT CO., LTD. ",惠州市尤里科技发展有限公司,2023/5/30,0,0,,内地企业,SDN
"BEIJING SHINY NIGHTS TECHNOLOGY DEVELOPMENT CO., LTD",北京闪亮之夜科技发展有限公司,2023/6/6,0,0,,内地企业,SDN
"HONG KONG KE.DO INTERNATIONAL TRADE CO., LIMITED",,2023/6/6,.,.,,港企,SDN
LINGOE PROCESS ENGINEERING LIMITED,,2023/6/6,.,.,,港企,SDN
"QINGDAO ZHONGRONGTONG TRADE DEVELOPMENT CO., LTD.",青岛中融通贸易发展有限公司,2023/6/6,0,0,,内地企业,SDN
"ZHEJIANG QINGJI IND. CO., LTD",浙江轻机实业有限公司,2023/6/6,1,0,,内地企业,SDN
"SHENZHEN JIASIBO TECHNOLOGY CO., LTD.",深圳市杰仕博科技有限公司,2023/9/19,0,0,,内地企业,SDN
HONGKONG HIMARK ELECTRON MODEL LIMITED,,2023/9/27,.,.,,港企,SDN
"HEBEI CROVELL BIOTECH CO., LTD. ",河北克拉维尔生物科技有限公司,2023/10/3,0,0,,内地企业,SDN
"HEBEI GUANLANG BIOTECHNOLOGY CO., LIMITED",河北冠朗生物科技有限公司,2023/10/3,0,0,,内地企业,SDN
"HEBEI XIUNA TRADING CO., LTD.",河北休纳商贸有限公司,2023/10/3,0,0,,内地企业,SDN
"HEBEI YAXIN RESTAURANT MANAGEMENT CO., LTD. ",河北雅新餐饮管理有限公司,2023/10/3,0,0,,内地企业,SDN
"JIANGSU BANGDEYA NEW MATERIAL TECHNOLOGY CO., LTD.",江苏邦得雅新材料科技有限公司,2023/10/3,0,0,,内地企业,SDN
JINHU MINSHENG PHARMACEUTICAL MACHINERY CO. LTD,金湖明生制药机械有限公司,2023/10/3,0,0,,内地企业,SDN
