英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
Shanghai Aircraft Manufacturing Co. Ltd. (SAMC),上海飞机制造有限公司,2020/12/23,1,0,,内地企业,MEU
"Shanghai Tianlang Electronic Science Co., Ltd.",上海汉德加网络科技股份有限公司,2020/12/23,0,0,,内地企业,MEU
"Shenyang Academy of Instrumentation Science Co., Ltd.",沈阳仪表科学研究院有限公司,2020/12/23,1,0,,内地企业,MEU
Shenyang Aircraft Corporation,沈阳飞机工业（集团）有限公司,2020/12/23,1,1,600760.0,内地企业,MEU
"Shenyang Xizi Aviation Industry Co., Ltd.",沈阳西子航空产业有限公司,2020/12/23,1,0,,内地企业,MEU
"Sichuan Hangte Aviation Tech. Co., Ltd.",四川航特航空设备有限公司,2020/12/23,0,0,,内地企业,MEU
"Star Tech Aviation Co., Ltd.",深圳市诚泰航材设备有限公司,2020/12/23,0,0,,内地企业,MEU
Sumec Instruments Equipment Co. Ltd.,江苏苏美达仪器设备有限公司,2020/12/23,1,0,,内地企业,MEU
Suzhou Eric Mechanics and Electronics Co. Ltd.,江苏意可航空科技股份有限公司,2020/12/23,0,0,,内地企业,MEU
"Wuxi Hyatech Co., Ltd.",无锡航亚科技股份有限公司,2020/12/23,2,2,688510.0,内地企业,MEU
"Wuxi Paike New Mat. Tech. Co., Ltd.",无锡派克新材料科技股份有限公司,2020/12/23,2,2,605123.0,内地企业,MEU
Wuxi Turbine Blade Co. Ltd.,无锡透平叶片有限公司,2020/12/23,1,0,,内地企业,MEU
Xac Group Aviation Electronics Import & Export Co. Ltd.,西安飞机工业（集团）航电进出口有限公司,2020/12/23,0,0,,内地企业,MEU
"XAIC Tech (Xi’an) Industrial Co., Ltd",西飞科技（西安）工贸有限公司,2020/12/23,1,1,768.0,内地企业,MEU
"Xian Aero-Engine Controls Co., Ltd.",西安航空动力控制国际有限公司,2020/12/23,1,0,,内地企业,MEU
Xian Aircraft Industrial Company Limited,中航西安飞机工业集团股份有限公司,2020/12/23,2,2,768.0,内地企业,MEU
Xian Xr Aero- Components Co. Ltd.,西安西罗航空部件有限公司,2020/12/23,1,1,600893.0,内地企业,MEU
"Xi’an Xae Flying Aviation Manufacturing Technology Co., Ltd.",西安西航集团莱特航空制造技术有限公司,2020/12/23,1,1,600893.0,内地企业,MEU
"Yibin Sanjiang Machine Co., Ltd.",宜宾三江机械有限责任公司,2020/12/23,1,1,600372.0,内地企业,MEU
"Zhejiang Perfect New Material Co., Ltd.",浙江完美新材料科技有限公司,2020/12/23,1,0,,内地企业,MEU
"KAIFENG PINGMEI NEW CARBON MATERIALS TECHNOLOGY CO., LTD.",开封平煤新型炭材料科技有限公司,2021/01/05,1,1,300080.0,内地企业,SDN
WORLD MINING INDUSTRY COMPANY LTD,伟矿贸易（北京）有限公司,2021/01/05,1,0,,内地企业,SDN
"Ningbo Vet Energy Technology Co., Ltd.",宁波威泰能源科技有限公司,2021/01/13,0,0,,内地企业,ISN
"Ningbo Zhongjun International Trade Co., Ltd. (NBZJ)",宁波中骏国际贸易有限公司,2021/01/13,2,0,,内地企业,ISN
Advanced Micro-Fabrication Equipment Inc.(AMEC),中微半导体设备（上海）股份有限公司,2021/01/14,2,2,688012,内地企业,CMCC
"Beijing Skyrizon Aviation Industry Investment Co., Ltd.",北京天骄航空产业投资有限公司,2021/01/14,2,0,,内地企业,MEU
Beijing Zhongguancun Development Investment Center,北京中关村发展投资中心有限公司,2021/01/14,2,0,,内地企业,CMCC
China National Aviation Holding Co.Ltd(CNAH),中国航空集团有限公司,2021/01/14,2,0,,内地企业,CMCC
CNOOC Limited,中国海洋石油集团有限公司,2021/01/14;2021/06/03;2022/06/30,2,1,600938.0,内地企业;港企,EL;CMIC
"Commercial Aircraft Corporation of China,Ltd.(COMAC)",中国商用飞机有限责任公司,2021/01/14,2,0,,内地企业,CMCC
Global Tone Communication Technology Co.Ltd(GTCOM),中译语通科技股份有限公司,2021/01/14,1,0,,内地企业,CMCC
GOWIN Semiconductor Corp,广东高云半导体科技股份有限公司,2021/01/14,1,0,,内地企业,CMCC
Grand China Air Co.Ltd(GCAC),大新华航空有限公司,2021/01/14,1,1,600221,内地企业,CMCC
Luokung Technology Corporation(LKCO),北京箩筐时空数据技术有限公司,2021/01/14,2,0,,内地企业,CMCC
Xiaomi Corporation,小米科技有限责任公司,2021/01/14,2,0,,内地企业,CMCC
"CHOI, Frederic",,2021/01/15,,,,个人,SDN
"JIANGYIN MASCOT SPECIAL STEEL CO., LTD",江阴吉祥特特殊钢有限公司,2021/01/15,,,,内地企业,SDN
"KAN, Andrew",,2021/01/15,,,,个人,SDN
"KONG, Kelvin",,2021/01/15,,,,个人,SDN
"SUN, Wenqing",,2021/01/15,,,,个人,SDN
TAM Yiu-chung,,2021/01/15;2021/03/17,,,,个人,SDN
YOU Quan,,2021/01/15;2021/03/17,,,,个人,SDN
CHEN Mingguo,,2021/03/22,,,,个人,SDN
WANG Junzheng,,2021/03/22,,,,个人,SDN
Chengdu Shenwei Technology,成都申威科技有限责任公司,2021/04/09;2022/10/13,1,1,430330.0,内地企业,EL
National Supercomputer Center Zhengzhou,国家超级计算郑州中心,2021/04/09;2022/10/13,,,,研究所,EL
National Supercomputing Center Jinan,国家超级计算济南中心,2021/04/09;2022/10/13,,,,研究所,EL
National Supercomputing Center Tianjin,国家超级计算天津中心,2021/04/09;2022/10/13,,,,研究所,EL
National Supercomputing Center Wuxi,国家超级计算无锡中心,2021/04/09;2022/10/13,,,,研究所,EL
Shanghai High-Performance Integrated Circuit Design Center,国家高性能集成电路（上海）设计中心,2021/04/09;2022/10/13,,,,研究所,EL
Tianjin Feiteng Information Technology,飞腾信息技术有限公司,2021/04/09;2022/10/13,2,0,,内地企业,EL
"Aerospace CH UA V Co., Ltd",航天彩虹无人机股份有限公司,2021/06/03,1,2,002389,内地企业,CMIC
"AEROSPACE COMMUNICATIONS HOLDINGS GROUP CO.,LTD",航天通信控股集团股份有限公司,2021/06/03,1,2,600677,内地企业,CMIC
Aerosun Corporation,航天晨光股份有限公司,2021/06/03;2021/12/17,2;1,2,600501.0;600501,内地企业,EL;CMIC
Aerosun Corporation (Aerosun),航天晨光股份有限公司,2021/06/03,1,2,600501.0,内地企业,CMC
"ANHUI GREAT WALL MILITARY INDUSTRY CO., LTD",安徽长城军工股份有限公司,2021/06/03,1,2,601606,内地企业,CMIC
Aviation Industry Corporation of China Ltd. (AVIC),中国航空工业集团有限公司,2021/06/03,2,0,,内地企业,CMC
"Aviation Industry Corporation of China, Ltd. (AVIC)",中国航空工业集团有限公司,2021/06/03,2,0,,内地企业,CMIC
AVIC Aviation High-Technology Company Limited,中航航空高科技股份有限公司,2021/06/03,1,2,600862,内地企业,CMIC
AVIC Aviation High-Technology Company Limited (AVIC Aviation Hi-Tech),中航航空高科技股份有限公司,2021/06/03,1,2,600862.0,内地企业,CMC
AVIC Heavy Machinery Company Limited,中航重机股份有限公司,2021/06/03,1,2,600765,内地企业,CMIC
AVIC Heavy Machinery Company Limited (AVIC Heavy Machinery),中航重机股份有限公司,2021/06/03,1,2,600765.0,内地企业,CMC
"AVIC Jonhon Optronic Technology Co., Ltd.",中航光电科技股份有限公司,2021/06/03,1,2,002179,内地企业,CMIC
"AVIC JONHON Optronic Technology Co., Ltd. (AVIC Jonhon)",中航光电科技股份有限公司,2021/06/03,1,2,2179.0,内地企业,CMC
AVIC Shenyang Aircraft Company Limited,中航沈飞股份有限公司,2021/06/03,1,2,600760,内地企业,CMIC
AVIC Shenyang Aircraft Company Limited (AVIC Shenyang),中航沈飞股份有限公司,2021/06/03,1,2,600760.0,内地企业,CMC
AVIC Xi'an Aircraft Industry Group Company Ltd.,中航西安飞机工业集团股份有限公司,2021/06/03,1,2,000768,内地企业,CMIC
AVIC Xi'an Aircraft Industry Group Company Ltd. (AVIC Xi'an),中航西安飞机工业集团股份有限公司,2021/06/03,1,2,768.0,内地企业,CMC
"Changsha Jingjia Microelectronics Co.,Ltd.",长沙景嘉微电子股份有限公司,2021/06/03,2,2,300474,内地企业,CMIC
China Academy of Launch Vehicle Technology,中国运载火箭技术研究院,2021/06/03,,,,研究所,CMIC
China Aerospace Science and Industry Corporation Limited (CASIC),中国航天科工集团有限公司,2021/06/03,2,0,,内地企业,CMC
China Aerospace Science and Technology Corporation（CASC）,中国航天科技集团有限公司,2021/06/03,2,0,,内地企业,CMIC
"China Aerospace Times Electronics Co.,Ltd.",航天时代电子技术股份有限公司,2021/06/03,1,2,600879,内地企业,CMIC
CHINA AVIONICS SYSTEMS COMPANY LIMITED,中航航空电子系统股份有限公司,2021/06/03,,,,内地企业,CMIC
China Communications Construction Company Limited (CCCC),中国交通建设股份有限公司,2021/06/03,1,2,601800.0;601800,内地企业,CMC;CMIC
China Communications Construction Group (Limited) (CCCG),中国交通建设集团有限公司,2021/06/03,2,1,601800.0;601800,内地企业,CMC;CMIC
China Electronics Technology Group Corporation (CETC),中国电子科技集团有限公司,2021/06/03,2,0,,内地企业,CMC
China General Nuclear Power Corporation (CGN),中国广核集团有限公司,2021/06/03,2,1,3816.0;003816,内地企业,CMC;CMIC
China Marine Information Electronics Company Limited,中国船舶重工集团海洋防务与信息对抗股份有限公司,2021/06/03,1,2,600764,内地企业,CMIC
"China Mobile Communications Group Co., Ltd.",中国移动通信集团有限公司,2021/06/03,2,0,,内地企业,CMIC
"China Mobile Communications Group Co., Ltd. (China Mobile Comm)",中国移动通信集团有限公司,2021/06/03,2,0,,内地企业,CMC
China Mobile Limited,中國移動有限公司,2021/06/03,,,,港企,CMIC
China Mobile Limited (China Mobile),中國移動有限公司,2021/06/03,,,,港企,CMC
China National Nuclear Corporation (CNNC),中国核工业集团有限公司,2021/06/03,2,1,601985.0;601985,内地企业,CMC;CMIC
China National Offshore Oil Corporation,中国海洋石油集团有限公司,2021/06/03,2,1,600938,内地企业,CMIC
China National Offshore Oil Corporation (CNOOC),中国海洋石油集团有限公司,2021/06/03,2,1,600938.0,内地企业,CMC
China North Industries Group Corporation Limited (Norinco Group),中国北方工业有限公司,2021/06/03,1,0,,内地企业,CMC
CHINA NUCLEAR ENGINEERING CORPORATION LIMITED,中国核工程有限公司,2021/06/03,,,,内地企业,CMIC
China Railway Construction Corporation Limited,中国铁建股份有限公司,2021/06/03,1,2,601186,内地企业,CMIC
"China Satellite Communications Co., Ltd.",中国卫通集团股份有限公司,2021/06/03,1,2,601698,内地企业,CMIC
"China Shipbuilding Industry Group Power Co., Ltd.",中国船舶重工集团动力股份有限公司,2021/06/03,1,2,600482,内地企业,CMIC
"China SpaceSat Co., Ltd. (China SpaceSat)",中国东方红卫星股份有限公司,2021/06/03,2,2,600118.0,内地企业,CMC
China State Shipbuilding Corporation Limited (CSSC),中国船舶集团有限公司,2021/06/03,2,1,600764.0,内地企业,CMC
China Telecom Corporation Limited,中国电信股份有限公司,2021/06/03,1,2,601728,港企;内地企业,CMC;CMIC
China Telecommunications Corporation,中国电信集团有限公司,2021/06/03,2,1,601728,内地企业,CMIC
China Unicom (Hong Kong) Limited,中國聯合網絡通信（香港）股份有限公司,2021/06/03,,,,港企,CMIC
"China Unicom Group (BVI) Co., Ltd",中國聯合網絡通信（香港）股份有限公司,2021/06/03,,,,港企,CMC
"China United Network Communications Co., Ltd",中国联合网络通信集团有限公司,2021/06/03,2,1,600050.0,内地企业,CMC
China United Network Communications Limited,中国联合网络通信股份有限公司,2021/06/03,1,2,600050,内地企业,CMIC
"Costar Group Co., Ltd.",中光学集团股份有限公司,2021/06/03,1,2,002189,内地企业,CMIC
"Costar Group Co., Ltd. (Costar)",中光学集团股份有限公司,2021/06/03,1,2,2189.0,内地企业,CMC
Cssc Offshore&Marine Engineering (Group)Corporation,中船海洋与防务装备股份有限公司,2021/06/03,1,2,600685,内地企业,CMIC
"Fujian Torch Electron Technology Co., Ltd.",福建火炬电子科技股份有限公司,2021/06/03;2021/12/17,2,2,603678.0;603678,内地企业,EL;CMIC
"Guizhou Space Appliance Co., LTD",贵州航天电器股份有限公司,2021/06/03,1,2,002025,内地企业,CMIC
"Huawei Investment & Holding Co., Ltd.",华为投资控股有限公司,2021/06/03,2,0,,内地企业,CMIC
"Huawei Investment & Holding Co., Ltd. (Huawei Holding)",华为投资控股有限公司,2021/06/03,2,0,,内地企业,CMC
"Huawei technologies Co., Ltd.",华为技术有限公司,2021/06/03,,0,,内地企业,CMIC
"Huawei Technologies Co., Ltd. (Huawei)",华为技术有限公司,2021/06/03,1,0,,内地企业,CMC
"Inner Mongolia First Machinery Group Co., Ltd.",内蒙古第一机械集团股份有限公司,2021/06/03;2021/12/17,2;1,2;1,600967.0;600967,内地企业,EL;CMIC
"Inner Mongolia First Machinery Group Co., Ltd. (Inner Mongolia)",内蒙古第一机械集团有限公司,2021/06/03,1,1,600967.0,内地企业,CMC
"Inspur Group Co., Ltd.",浪潮集团有限公司,2021/06/03;2023/03/06,2,1,977.0;000977,内地企业,EL;CMIC
"Inspur Group Co., Ltd. (Inspur)",浪潮集团有限公司,2021/06/03,2,1,977.0,内地企业,CMC
"Jiangxi Hongdu Aviation Industry Co., Ltd.",江西洪都航空工业股份有限公司,2021/06/03,1,2,600316,内地企业,CMIC
"Jiangxi Hongdu Aviation Industry Co., Ltd. (Hongdu Aviation)",江西洪都航空工业股份有限公司,2021/06/03,1,2,600316.0,内地企业,CMC
Nanjing Panda Electronics Company Limited,南京熊猫电子股份有限公司,2021/06/03,1,2,600775,内地企业,CMIC
"North Navigation Control Technology Co.,Ltd.",北方导航控制技术股份有限公司,2021/06/03,1,2,600435,内地企业,CMIC
Proven Glory Capital Limited,,2021/06/03,,,,港企,CMIC
Proven Honour Capital Limited,,2021/06/03,,,,港企,CMIC
Semiconductor Manufacturing International (Shenzhen) Corporation (SMIC Shenzhen),中芯国际集成电路制造（天津）有限公司,2021/06/03,1,1,688981.0,内地企业,CMC
Semiconductor Manufacturing International Corporation (SMIC),中芯国际集成电路制造（上海）有限公司,2021/06/03,,,688981,港企;内地企业,CMC;CMIC
Semiconductor Manufacturing South China Corporation (SMIC South China),中芯南方集成电路制造有限公司,2021/06/03,1,1,688981.0,内地企业,CMC
"Shaanxi Zhongtian Rocket Technology Co.,Ltd.",陕西中天火箭技术股份有限公司,2021/06/03,1,2,003009,内地企业,CMIC
SMIC Holdings Limited (SMIC Holdings),中芯国际控股有限公司,2021/06/03,1,1,688981.0,内地企业,CMC
"SMIC Semiconductor Manufacturing (Shanghai) Co., Ltd (SMIC Shanghai)",中芯国际集成电路制造（上海）有限公司,2021/06/03,1,1,688981.0,内地企业,CMC
Zhonghang Electronic Measuring Instruments Company Limited,中航电测仪器股份有限公司,2021/06/03,1,2,300114,内地企业,CMIC
Zhonghang Electronic Measuring Instruments Company Limited (ZEMIC),中航电测仪器股份有限公司,2021/06/03,1,2,300114.0,内地企业,CMC
"Hoshine Silicon Industry (Shanshan) Co., Ltd.",合盛硅业（鄯善）有限公司,2021/06/24,1,1,603260.0,内地企业,EL
"Xinjiang Daqo New Energy, Co. Ltd.",新疆大全新能源股份有限公司,2021/06/24,2,2,688303.0,内地企业,EL
Xinjiang East Hope Nonferrous Metals Co. Ltd,新疆东方希望有色金属有限公司,2021/06/24,1,0,,内地企业,EL
"Xinjiang GCL New Energy Material Technology, Co. Ltd",新疆戈恩斯能源科技有限公司,2021/06/24,1,0,,内地企业,EL
Xinjiang Production and Construction Corps (XPCC),新疆生产建设兵团,2021/06/24,,,,机关,EL
Armyfly,北京东土军悦科技有限公司,2021/07/12,,,,内地企业,EL
Beijing Dongtu Junyue Technology,北京东土军悦科技有限公司,2021/07/12,1,1,300353.0,内地企业,EL
"Beijing E-science Co., Ltd.",北京燕京电子有限公司,2021/07/12,1,0,,内地企业,EL
"Beijing Geling Shentong Information Technology Co., Ltd.",北京格灵深瞳信息技术股份有限公司,2021/07/12,2,2,688207.0,内地企业,EL
"Beijing Hileed Solutions Co., Ltd.",北京海力联合科技有限公司,2021/07/12,2,0,,内地企业,EL
"Beijing Sinonet Science & Technology Co., Ltd.",北京中电兴发科技有限公司,2021/07/12,1,1,2298.0,内地企业,EL
"Chengdu Xiwu Security System Alliance Co., Ltd",成都西物信安智能系统有限公司,2021/07/12,0,0,,内地企业,EL
China Academy of Electronics and Information Technology,中国信息通信研究院,2021/07/12,,,,研究所,EL
"Hangzhou Hualan Microelectronics Co., Ltd.",杭州华澜微电子股份有限公司,2021/07/12,2,0,,内地企业,EL
Info Rank Technologies,,2021/07/12,,,,港企,EL
Kindroid,上海金卓科技有限公司,2021/07/12,,,,内地企业,EL
"Kyland Technology Co., Ltd.",北京东土科技股份有限公司,2021/07/12,2,2,300353.0,内地企业,EL
"Leon Technology Co., Ltd.",立昂技术股份有限公司,2021/07/12,2,2,300603.0,内地企业,EL
Shanghai Jinzhou Technology,上海金卓科技有限公司,2021/07/12,1,0,,内地企业,EL
"Shenzhen Cobber Information Technology Co., Ltd.",深圳市科葩信息技术有限公司,2021/07/12;2021/11/26,1,0,,内地企业,EL
"Shenzhen Hua'antai Intelligent Technology Co., Ltd.",深圳市华安泰智能科技有限公司,2021/07/12,1,0,,内地企业,EL
"Suzhou Keda Technology Co., Ltd",苏州科达科技股份有限公司,2021/07/12,2,2,603660.0,内地企业,EL
"Tongfang R.I.A. Co., Ltd",同方锐安科技有限公司,2021/07/12,1,1,600100.0,内地企业,EL
"Urumqi Tianyao Weiye Information Technology Service Co., Ltd",乌鲁木齐天耀伟业信息技术服务有限公司,2021/07/12,0,0,,内地企业,EL
Wingel Zhang,,2021/07/12,,,,个人,EL
"Wuhan Raycus Fiber Laser Technologies Co., Ltd.,",武汉锐科光纤激光技术股份有限公司,2021/07/12,2,2,300747.0,内地企业,EL
"Xinjiang Beidou Tongchuang Information Technology Co., Ltd.",新疆北斗同创信息科技有限公司,2021/07/12,2,0,,内地企业,EL
